 time                   v(n0)                 
 0.000000000000000e+00  1.195240213320731e+00 
 2.000000000000000e-13  1.195240213320730e+00 
 4.000000000000000e-13  1.195240213320730e+00 
 8.000000000000000e-13  1.195240213320730e+00 
 1.600000000000000e-12  1.195240213320731e+00 
 3.200000000000000e-12  1.195240213320730e+00 
 6.400000000000000e-12  1.195240213320728e+00 
 1.280000000000000e-11  1.195240213320723e+00 
 2.560000000000000e-11  1.195240213320706e+00 
 4.560000000000000e-11  1.195240213320673e+00 
 6.560000000000000e-11  1.195240213320640e+00 
 8.559999999999999e-11  1.195240213320607e+00 
 1.056000000000000e-10  1.195240213320574e+00 
 1.256000000000000e-10  1.195240213320542e+00 
 1.456000000000000e-10  1.195240213320511e+00 
 1.656000000000000e-10  1.195240213320480e+00 
 1.856000000000000e-10  1.195240213320450e+00 
 2.056000000000000e-10  1.195240213320420e+00 
 2.256000000000000e-10  1.195240213320391e+00 
 2.456000000000000e-10  1.195240213320362e+00 
 2.656000000000000e-10  1.195240213320334e+00 
 2.856000000000000e-10  1.195240213320306e+00 
 3.056000000000000e-10  1.195240213320280e+00 
 3.255999999999999e-10  1.195240213320254e+00 
 3.455999999999999e-10  1.195240213320228e+00 
 3.655999999999999e-10  1.195240213320203e+00 
 3.855999999999999e-10  1.195240213320178e+00 
 4.055999999999999e-10  1.195240213320154e+00 
 4.255999999999999e-10  1.195240213320130e+00 
 4.455999999999998e-10  1.195240213320106e+00 
 4.655999999999998e-10  1.195240213320084e+00 
 4.855999999999999e-10  1.195240213320062e+00 
 5.055999999999999e-10  1.195240213320040e+00 
 5.255999999999999e-10  1.195240213320018e+00 
 5.456000000000000e-10  1.195240213319997e+00 
 5.656000000000000e-10  1.195240213319977e+00 
 5.856000000000000e-10  1.195240213319956e+00 
 6.056000000000001e-10  1.195240213319936e+00 
 6.256000000000001e-10  1.195240213319917e+00 
 6.456000000000001e-10  1.195240213319898e+00 
 6.656000000000002e-10  1.195240213319880e+00 
 6.856000000000002e-10  1.195240213319861e+00 
 7.056000000000002e-10  1.195240213319843e+00 
 7.256000000000003e-10  1.195240213319826e+00 
 7.456000000000003e-10  1.195240213319809e+00 
 7.656000000000003e-10  1.195240213319792e+00 
 7.856000000000004e-10  1.195240213319775e+00 
 8.056000000000004e-10  1.195240213319759e+00 
 8.256000000000004e-10  1.195240213319744e+00 
 8.456000000000005e-10  1.195240213319728e+00 
 8.656000000000005e-10  1.195240213319712e+00 
 8.856000000000005e-10  1.195240213319698e+00 
 9.056000000000006e-10  1.195240213319683e+00 
 9.256000000000006e-10  1.195240213319668e+00 
 9.456000000000005e-10  1.195240213319654e+00 
 9.656000000000005e-10  1.195240213319640e+00 
 9.856000000000004e-10  1.195240213319627e+00 
 1.005600000000000e-09  1.195240213319614e+00 
 1.025600000000000e-09  1.195240213319601e+00 
 1.045600000000000e-09  1.195240213319589e+00 
 1.065600000000000e-09  1.195240213319576e+00 
 1.085600000000000e-09  1.195240213319564e+00 
