 time                   v(n0)                 
 0.000000000000000e+00  1.217083508634017e-01 
 2.000000000000000e-13  1.217083508634016e-01 
 4.000000000000000e-13  1.217083508634016e-01 
 8.000000000000000e-13  1.217083508634016e-01 
 1.600000000000000e-12  1.217083508634016e-01 
 3.200000000000000e-12  1.217083508634016e-01 
 6.400000000000000e-12  1.217083508634016e-01 
 1.280000000000000e-11  1.217083508634016e-01 
 2.560000000000000e-11  1.217083508634016e-01 
 4.560000000000000e-11  1.217083508634016e-01 
 6.560000000000000e-11  1.217083508634016e-01 
 8.559999999999999e-11  1.217083508634017e-01 
 1.056000000000000e-10  1.217083508634017e-01 
 1.256000000000000e-10  1.217083508634017e-01 
 1.456000000000000e-10  1.217083508634017e-01 
 1.656000000000000e-10  1.217083508634017e-01 
 1.856000000000000e-10  1.217083508634018e-01 
 2.056000000000000e-10  1.217083508634018e-01 
 2.256000000000000e-10  1.217083508634018e-01 
 2.456000000000000e-10  1.217083508634018e-01 
 2.656000000000000e-10  1.217083508634018e-01 
 2.856000000000000e-10  1.217083508634019e-01 
 3.056000000000000e-10  1.217083508634019e-01 
 3.255999999999999e-10  1.217083508634020e-01 
 3.455999999999999e-10  1.217083508634020e-01 
 3.655999999999999e-10  1.217083508634020e-01 
 3.855999999999999e-10  1.217083508634020e-01 
 4.055999999999999e-10  1.217083508634021e-01 
 4.255999999999999e-10  1.217083508634021e-01 
 4.455999999999998e-10  1.217083508634021e-01 
 4.655999999999998e-10  1.217083508634021e-01 
 4.855999999999999e-10  1.217083508634021e-01 
 5.055999999999999e-10  1.217083508634021e-01 
 5.255999999999999e-10  1.217083508634022e-01 
 5.456000000000000e-10  1.217083508634022e-01 
 5.656000000000000e-10  1.217083508634022e-01 
 5.856000000000000e-10  1.217083508634022e-01 
 6.056000000000001e-10  1.217083508634022e-01 
 6.256000000000001e-10  1.217083508634023e-01 
 6.456000000000001e-10  1.217083508634023e-01 
 6.656000000000002e-10  1.217083508634023e-01 
 6.856000000000002e-10  1.217083508634023e-01 
 7.056000000000002e-10  1.217083508634023e-01 
 7.256000000000003e-10  1.217083508634024e-01 
 7.456000000000003e-10  1.217083508634024e-01 
 7.656000000000003e-10  1.217083508634023e-01 
 7.856000000000004e-10  1.217083508634023e-01 
 8.056000000000004e-10  1.217083508634023e-01 
 8.256000000000004e-10  1.217083508634023e-01 
 8.456000000000005e-10  1.217083508634024e-01 
 8.656000000000005e-10  1.217083508634024e-01 
 8.856000000000005e-10  1.217083508634023e-01 
 9.056000000000006e-10  1.217083508634023e-01 
 9.256000000000006e-10  1.217083508634023e-01 
 9.456000000000005e-10  1.217083508634023e-01 
 9.656000000000005e-10  1.217083508634024e-01 
 9.856000000000004e-10  1.217083508634024e-01 
 1.005600000000000e-09  1.217083508634023e-01 
 1.025600000000000e-09  1.217083508634023e-01 
 1.045600000000000e-09  1.217083508634023e-01 
 1.065600000000000e-09  1.217083508634023e-01 
 1.085600000000000e-09  1.217083508634024e-01 
 1.105600000000000e-09  1.217083508634024e-01 
 1.125600000000000e-09  1.217083508634023e-01 
 1.145600000000000e-09  1.217083508634023e-01 
 1.165600000000000e-09  1.217083508634023e-01 
 1.185600000000000e-09  1.217083508634023e-01 
 1.205600000000000e-09  1.217083508634024e-01 
 1.225600000000000e-09  1.217083508634024e-01 
 1.245600000000000e-09  1.217083508634023e-01 
 1.265599999999999e-09  1.217083508634023e-01 
 1.285599999999999e-09  1.217083508634023e-01 
 1.305599999999999e-09  1.217083508634023e-01 
 1.325599999999999e-09  1.217083508634024e-01 
 1.345599999999999e-09  1.217083508634024e-01 
 1.365599999999999e-09  1.217083508634023e-01 
 1.385599999999999e-09  1.217083508634023e-01 
 1.405599999999999e-09  1.217083508634023e-01 
 1.425599999999999e-09  1.217083508634023e-01 
 1.445599999999999e-09  1.217083508634024e-01 
 1.465599999999999e-09  1.217083508634024e-01 
 1.485599999999999e-09  1.217083508634023e-01 
 1.505599999999999e-09  1.217083508634023e-01 
 1.525599999999999e-09  1.217083508634023e-01 
 1.545599999999998e-09  1.217083508634023e-01 
 1.565599999999998e-09  1.217083508634024e-01 
 1.585599999999998e-09  1.217083508634024e-01 
 1.605599999999998e-09  1.217083508634023e-01 
 1.625599999999998e-09  1.217083508634023e-01 
 1.645599999999998e-09  1.217083508634023e-01 
 1.665599999999998e-09  1.217083508634023e-01 
 1.685599999999998e-09  1.217083508634024e-01 
 1.705599999999998e-09  1.217083508634024e-01 
 1.725599999999998e-09  1.217083508634023e-01 
 1.745599999999998e-09  1.217083508634023e-01 
 1.765599999999998e-09  1.217083508634023e-01 
 1.785599999999998e-09  1.217083508634023e-01 
 1.805599999999998e-09  1.217083508634024e-01 
 1.825599999999998e-09  1.217083508634024e-01 
 1.845599999999997e-09  1.217083508634023e-01 
 1.865599999999997e-09  1.217083508634023e-01 
 1.885599999999997e-09  1.217083508634023e-01 
 1.905599999999997e-09  1.217083508634023e-01 
 1.925599999999997e-09  1.217083508634024e-01 
 1.945599999999997e-09  1.217083508634024e-01 
 1.965599999999997e-09  1.217083508634023e-01 
 1.985599999999997e-09  1.217083508634023e-01 
 2.005599999999997e-09  1.217083508634023e-01 
 2.025599999999997e-09  1.217083508634023e-01 
 2.045599999999997e-09  1.217083508634024e-01 
 2.065599999999997e-09  1.217083508634024e-01 
 2.085599999999997e-09  1.217083508634023e-01 
 2.105599999999997e-09  1.217083508634023e-01 
 2.125599999999996e-09  1.217083508634023e-01 
 2.145599999999996e-09  1.217083508634023e-01 
 2.165599999999996e-09  1.217083508634024e-01 
 2.185599999999996e-09  1.217083508634024e-01 
 2.205599999999996e-09  1.217083508634023e-01 
 2.225599999999996e-09  1.217083508634023e-01 
 2.245599999999996e-09  1.217083508634023e-01 
 2.265599999999996e-09  1.217083508634023e-01 
 2.285599999999996e-09  1.217083508634024e-01 
 2.305599999999996e-09  1.217083508634024e-01 
 2.325599999999996e-09  1.217083508634023e-01 
 2.345599999999996e-09  1.217083508634023e-01 
 2.365599999999996e-09  1.217083508634023e-01 
 2.385599999999996e-09  1.217083508634023e-01 
 2.405599999999995e-09  1.217083508634024e-01 
 2.425599999999995e-09  1.217083508634024e-01 
 2.445599999999995e-09  1.217083508634023e-01 
 2.465599999999995e-09  1.217083508634023e-01 
 2.485599999999995e-09  1.217083508634023e-01 
 2.505599999999995e-09  1.217083508634023e-01 
 2.525599999999995e-09  1.217083508634024e-01 
 2.545599999999995e-09  1.217083508634024e-01 
 2.565599999999995e-09  1.217083508634023e-01 
 2.585599999999995e-09  1.217083508634023e-01 
 2.605599999999995e-09  1.217083508634023e-01 
 2.625599999999995e-09  1.217083508634023e-01 
 2.645599999999995e-09  1.217083508634024e-01 
 2.665599999999995e-09  1.217083508634024e-01 
 2.685599999999995e-09  1.217083508634023e-01 
 2.705599999999994e-09  1.217083508634023e-01 
 2.725599999999994e-09  1.217083508634023e-01 
 2.745599999999994e-09  1.217083508634023e-01 
 2.765599999999994e-09  1.217083508634024e-01 
 2.785599999999994e-09  1.217083508634024e-01 
 2.805599999999994e-09  1.217083508634023e-01 
 2.825599999999994e-09  1.217083508634023e-01 
 2.845599999999994e-09  1.217083508634023e-01 
 2.865599999999994e-09  1.217083508634023e-01 
 2.885599999999994e-09  1.217083508634024e-01 
 2.905599999999994e-09  1.217083508634024e-01 
 2.925599999999994e-09  1.217083508634023e-01 
 2.945599999999994e-09  1.217083508634023e-01 
 2.965599999999994e-09  1.217083508634023e-01 
 2.985599999999993e-09  1.217083508634023e-01 
 3.005599999999993e-09  1.217083508634024e-01 
 3.025599999999993e-09  1.217083508634024e-01 
 3.045599999999993e-09  1.217083508634023e-01 
 3.065599999999993e-09  1.217083508634023e-01 
 3.085599999999993e-09  1.217083508634023e-01 
 3.105599999999993e-09  1.217083508634023e-01 
 3.125599999999993e-09  1.217083508634024e-01 
 3.145599999999993e-09  1.217083508634024e-01 
 3.165599999999993e-09  1.217083508634023e-01 
