 time                   v(n0)                 
 0.000000000000000e+00  1.195220265055110e+00 
 2.000000000000000e-13  1.195220265055110e+00 
 4.000000000000000e-13  1.195220265055109e+00 
 8.000000000000000e-13  1.195220265055107e+00 
 1.600000000000000e-12  1.195220265055100e+00 
 3.200000000000000e-12  1.195220265055073e+00 
 6.400000000000000e-12  1.195220265054984e+00 
 1.280000000000000e-11  1.195220265054697e+00 
 2.560000000000000e-11  1.195220265053911e+00 
 4.560000000000000e-11  1.195220265052575e+00 
 6.560000000000000e-11  1.195220265051378e+00 
 8.559999999999999e-11  1.195220265050385e+00 
 1.056000000000000e-10  1.195220265049569e+00 
 1.256000000000000e-10  1.195220265048901e+00 
 1.456000000000000e-10  1.195220265048353e+00 
 1.656000000000000e-10  1.195220265047905e+00 
 1.856000000000000e-10  1.195220265047538e+00 
 2.056000000000000e-10  1.195220265047237e+00 
 2.256000000000000e-10  1.195220265046991e+00 
 2.456000000000000e-10  1.195220265046789e+00 
 2.656000000000000e-10  1.195220265046624e+00 
 2.856000000000000e-10  1.195220265046488e+00 
 3.056000000000000e-10  1.195220265046378e+00 
 3.255999999999999e-10  1.195220265046287e+00 
 3.455999999999999e-10  1.195220265046213e+00 
 3.655999999999999e-10  1.195220265046152e+00 
 3.855999999999999e-10  1.195220265046102e+00 
 4.055999999999999e-10  1.195220265046061e+00 
 4.255999999999999e-10  1.195220265046028e+00 
 4.455999999999998e-10  1.195220265046000e+00 
 4.655999999999998e-10  1.195220265045978e+00 
 4.855999999999999e-10  1.195220265045960e+00 
 5.055999999999999e-10  1.195220265045944e+00 
 5.255999999999999e-10  1.195220265045931e+00 
 5.456000000000000e-10  1.195220265045921e+00 
 5.656000000000000e-10  1.195220265045913e+00 
 5.856000000000000e-10  1.195220265045906e+00 
 6.056000000000001e-10  1.195220265045901e+00 
 6.256000000000001e-10  1.195220265045896e+00 
 6.456000000000001e-10  1.195220265045892e+00 
 6.656000000000002e-10  1.195220265045889e+00 
 6.856000000000002e-10  1.195220265045887e+00 
 7.056000000000002e-10  1.195220265045885e+00 
 7.256000000000003e-10  1.195220265045884e+00 
 7.456000000000003e-10  1.195220265045882e+00 
 7.656000000000003e-10  1.195220265045881e+00 
 7.856000000000004e-10  1.195220265045880e+00 
 8.056000000000004e-10  1.195220265045880e+00 
 8.256000000000004e-10  1.195220265045879e+00 
 8.456000000000005e-10  1.195220265045879e+00 
 8.656000000000005e-10  1.195220265045878e+00 
 8.856000000000005e-10  1.195220265045877e+00 
 9.056000000000006e-10  1.195220265045877e+00 
 9.256000000000006e-10  1.195220265045877e+00 
 9.456000000000005e-10  1.195220265045876e+00 
 9.656000000000005e-10  1.195220265045876e+00 
 9.856000000000004e-10  1.195220265045876e+00 
 1.005600000000000e-09  1.195220265045876e+00 
 1.025600000000000e-09  1.195220265045876e+00 
 1.045600000000000e-09  1.195220265045876e+00 
 1.065600000000000e-09  1.195220265045876e+00 
 1.085600000000000e-09  1.195220265045876e+00 
 1.105600000000000e-09  1.195220265045876e+00 
 1.125600000000000e-09  1.195220265045876e+00 
 1.145600000000000e-09  1.195220265045876e+00 
 1.165600000000000e-09  1.195220265045876e+00 
 1.185600000000000e-09  1.195220265045876e+00 
 1.205600000000000e-09  1.195220265045876e+00 
 1.225600000000000e-09  1.195220265045876e+00 
 1.245600000000000e-09  1.195220265045876e+00 
 1.265599999999999e-09  1.195220265045876e+00 
 1.285599999999999e-09  1.195220265045876e+00 
 1.305599999999999e-09  1.195220265045876e+00 
 1.325599999999999e-09  1.195220265045876e+00 
 1.345599999999999e-09  1.195220265045876e+00 
 1.365599999999999e-09  1.195220265045876e+00 
 1.385599999999999e-09  1.195220265045876e+00 
 1.405599999999999e-09  1.195220265045876e+00 
 1.425599999999999e-09  1.195220265045876e+00 
 1.445599999999999e-09  1.195220265045876e+00 
 1.465599999999999e-09  1.195220265045876e+00 
 1.485599999999999e-09  1.195220265045876e+00 
 1.505599999999999e-09  1.195220265045876e+00 
 1.525599999999999e-09  1.195220265045876e+00 
 1.545599999999998e-09  1.195220265045876e+00 
 1.565599999999998e-09  1.195220265045876e+00 
 1.585599999999998e-09  1.195220265045876e+00 
 1.605599999999998e-09  1.195220265045876e+00 
 1.625599999999998e-09  1.195220265045876e+00 
 1.645599999999998e-09  1.195220265045876e+00 
 1.665599999999998e-09  1.195220265045876e+00 
 1.685599999999998e-09  1.195220265045876e+00 
 1.705599999999998e-09  1.195220265045876e+00 
 1.725599999999998e-09  1.195220265045876e+00 
 1.745599999999998e-09  1.195220265045876e+00 
 1.765599999999998e-09  1.195220265045876e+00 
 1.785599999999998e-09  1.195220265045876e+00 
 1.805599999999998e-09  1.195220265045876e+00 
 1.825599999999998e-09  1.195220265045876e+00 
 1.845599999999997e-09  1.195220265045876e+00 
 1.865599999999997e-09  1.195220265045876e+00 
 1.885599999999997e-09  1.195220265045876e+00 
 1.905599999999997e-09  1.195220265045876e+00 
 1.925599999999997e-09  1.195220265045876e+00 
 1.945599999999997e-09  1.195220265045876e+00 
 1.965599999999997e-09  1.195220265045876e+00 
 1.985599999999997e-09  1.195220265045876e+00 
 2.005599999999997e-09  1.195220265045876e+00 
 2.025599999999997e-09  1.195220265045876e+00 
 2.045599999999997e-09  1.195220265045876e+00 
 2.065599999999997e-09  1.195220265045876e+00 
 2.085599999999997e-09  1.195220265045876e+00 
 2.105599999999997e-09  1.195220265045876e+00 
 2.125599999999996e-09  1.195220265045876e+00 
 2.145599999999996e-09  1.195220265045876e+00 
 2.165599999999996e-09  1.195220265045876e+00 
 2.185599999999996e-09  1.195220265045876e+00 
 2.205599999999996e-09  1.195220265045876e+00 
 2.225599999999996e-09  1.195220265045876e+00 
 2.245599999999996e-09  1.195220265045876e+00 
 2.265599999999996e-09  1.195220265045876e+00 
 2.285599999999996e-09  1.195220265045876e+00 
 2.305599999999996e-09  1.195220265045876e+00 
 2.325599999999996e-09  1.195220265045876e+00 
 2.345599999999996e-09  1.195220265045876e+00 
 2.365599999999996e-09  1.195220265045876e+00 
 2.385599999999996e-09  1.195220265045876e+00 
 2.405599999999995e-09  1.195220265045876e+00 
 2.425599999999995e-09  1.195220265045876e+00 
 2.445599999999995e-09  1.195220265045876e+00 
 2.465599999999995e-09  1.195220265045876e+00 
 2.485599999999995e-09  1.195220265045876e+00 
 2.505599999999995e-09  1.195220265045876e+00 
 2.525599999999995e-09  1.195220265045876e+00 
 2.545599999999995e-09  1.195220265045876e+00 
 2.565599999999995e-09  1.195220265045876e+00 
 2.585599999999995e-09  1.195220265045876e+00 
 2.605599999999995e-09  1.195220265045876e+00 
 2.625599999999995e-09  1.195220265045876e+00 
 2.645599999999995e-09  1.195220265045876e+00 
 2.665599999999995e-09  1.195220265045876e+00 
 2.685599999999995e-09  1.195220265045876e+00 
 2.705599999999994e-09  1.195220265045876e+00 
 2.725599999999994e-09  1.195220265045876e+00 
 2.745599999999994e-09  1.195220265045876e+00 
 2.765599999999994e-09  1.195220265045876e+00 
 2.785599999999994e-09  1.195220265045876e+00 
 2.805599999999994e-09  1.195220265045876e+00 
 2.825599999999994e-09  1.195220265045876e+00 
 2.845599999999994e-09  1.195220265045876e+00 
 2.865599999999994e-09  1.195220265045876e+00 
 2.885599999999994e-09  1.195220265045876e+00 
 2.905599999999994e-09  1.195220265045876e+00 
 2.925599999999994e-09  1.195220265045876e+00 
 2.945599999999994e-09  1.195220265045876e+00 
 2.965599999999994e-09  1.195220265045876e+00 
 2.985599999999993e-09  1.195220265045876e+00 
 3.005599999999993e-09  1.195220265045876e+00 
 3.025599999999993e-09  1.195220265045876e+00 
 3.045599999999993e-09  1.195220265045876e+00 
 3.065599999999993e-09  1.195220265045876e+00 
 3.085599999999993e-09  1.195220265045876e+00 
 3.105599999999993e-09  1.195220265045876e+00 
 3.125599999999993e-09  1.195220265045876e+00 
 3.145599999999993e-09  1.195220265045876e+00 
 3.165599999999993e-09  1.195220265045876e+00 
 3.185599999999993e-09  1.195220265045876e+00 
 3.205599999999993e-09  1.195220265045876e+00 
 3.225599999999993e-09  1.195220265045876e+00 
 3.245599999999993e-09  1.195220265045876e+00 
 3.265599999999993e-09  1.195220265045876e+00 
 3.285599999999992e-09  1.195220265045876e+00 
 3.305599999999992e-09  1.195220265045876e+00 
 3.325599999999992e-09  1.195220265045876e+00 
 3.345599999999992e-09  1.195220265045876e+00 
 3.365599999999992e-09  1.195220265045876e+00 
 3.385599999999992e-09  1.195220265045876e+00 
 3.405599999999992e-09  1.195220265045876e+00 
 3.425599999999992e-09  1.195220265045876e+00 
 3.445599999999992e-09  1.195220265045876e+00 
 3.465599999999992e-09  1.195220265045876e+00 
 3.485599999999992e-09  1.195220265045876e+00 
 3.505599999999992e-09  1.195220265045876e+00 
 3.525599999999992e-09  1.195220265045876e+00 
 3.545599999999992e-09  1.195220265045876e+00 
 3.565599999999991e-09  1.195220265045876e+00 
 3.585599999999991e-09  1.195220265045876e+00 
 3.605599999999991e-09  1.195220265045876e+00 
 3.625599999999991e-09  1.195220265045876e+00 
 3.645599999999991e-09  1.195220265045876e+00 
 3.665599999999991e-09  1.195220265045876e+00 
 3.685599999999991e-09  1.195220265045876e+00 
 3.705599999999991e-09  1.195220265045876e+00 
 3.725599999999991e-09  1.195220265045876e+00 
 3.745599999999992e-09  1.195220265045876e+00 
 3.765599999999992e-09  1.195220265045876e+00 
 3.785599999999992e-09  1.195220265045876e+00 
 3.805599999999993e-09  1.195220265045876e+00 
 3.825599999999993e-09  1.195220265045876e+00 
 3.845599999999993e-09  1.195220265045876e+00 
 3.865599999999994e-09  1.195220265045876e+00 
 3.885599999999994e-09  1.195220265045876e+00 
 3.905599999999994e-09  1.195220265045876e+00 
 3.925599999999995e-09  1.195220265045876e+00 
 3.945599999999995e-09  1.195220265045876e+00 
 3.965599999999995e-09  1.195220265045876e+00 
 3.985599999999996e-09  1.195220265045876e+00 
 4.005599999999996e-09  1.195220265045876e+00 
 4.025599999999997e-09  1.195220265045876e+00 
 4.045599999999997e-09  1.195220265045876e+00 
 4.065599999999997e-09  1.195220265045876e+00 
 4.085599999999998e-09  1.195220265045876e+00 
 4.105599999999998e-09  1.195220265045876e+00 
 4.125599999999998e-09  1.195220265045876e+00 
 4.145599999999999e-09  1.195220265045876e+00 
 4.165599999999999e-09  1.195220265045876e+00 
 4.185599999999999e-09  1.195220265045876e+00 
 4.205600000000000e-09  1.195220265045876e+00 
