 time                   v(n0)                 
 0.000000000000000e+00  5.948445784044621e-01 
 2.000000000000000e-13  5.948445784044621e-01 
 4.000000000000000e-13  5.948445784044621e-01 
 8.000000000000000e-13  5.948445784044621e-01 
 1.600000000000000e-12  5.948445784044623e-01 
 3.200000000000000e-12  5.948445784044626e-01 
 6.400000000000000e-12  5.948445784044628e-01 
 1.280000000000000e-11  5.948445784044630e-01 
 2.560000000000000e-11  5.948445784044633e-01 
 4.560000000000000e-11  5.948445784044633e-01 
 6.560000000000000e-11  5.948445784044633e-01 
 8.559999999999999e-11  5.948445784044633e-01 
 1.056000000000000e-10  5.948445784044633e-01 
 1.256000000000000e-10  5.948445784044633e-01 
 1.456000000000000e-10  5.948445784044633e-01 
 1.656000000000000e-10  5.948445784044633e-01 
 1.856000000000000e-10  5.948445784044633e-01 
 2.056000000000000e-10  5.948445784044633e-01 
 2.256000000000000e-10  5.948445784044633e-01 
 2.456000000000000e-10  5.948445784044633e-01 
 2.656000000000000e-10  5.948445784044633e-01 
 2.856000000000000e-10  5.948445784044633e-01 
 3.056000000000000e-10  5.948445784044633e-01 
 3.255999999999999e-10  5.948445784044633e-01 
 3.455999999999999e-10  5.948445784044633e-01 
 3.655999999999999e-10  5.948445784044633e-01 
 3.855999999999999e-10  5.948445784044633e-01 
 4.055999999999999e-10  5.948445784044633e-01 
 4.255999999999999e-10  5.948445784044633e-01 
 4.455999999999998e-10  5.948445784044633e-01 
 4.655999999999998e-10  5.948445784044633e-01 
 4.855999999999999e-10  5.948445784044633e-01 
 5.055999999999999e-10  5.948445784044633e-01 
 5.255999999999999e-10  5.948445784044633e-01 
 5.456000000000000e-10  5.948445784044633e-01 
 5.656000000000000e-10  5.948445784044633e-01 
 5.856000000000000e-10  5.948445784044633e-01 
 6.056000000000001e-10  5.948445784044633e-01 
 6.256000000000001e-10  5.948445784044633e-01 
 6.456000000000001e-10  5.948445784044633e-01 
 6.656000000000002e-10  5.948445784044633e-01 
 6.856000000000002e-10  5.948445784044633e-01 
 7.056000000000002e-10  5.948445784044633e-01 
 7.256000000000003e-10  5.948445784044633e-01 
 7.456000000000003e-10  5.948445784044633e-01 
 7.656000000000003e-10  5.948445784044633e-01 
 7.856000000000004e-10  5.948445784044633e-01 
 8.056000000000004e-10  5.948445784044633e-01 
 8.256000000000004e-10  5.948445784044633e-01 
 8.456000000000005e-10  5.948445784044633e-01 
 8.656000000000005e-10  5.948445784044633e-01 
 8.856000000000005e-10  5.948445784044633e-01 
 9.056000000000006e-10  5.948445784044633e-01 
 9.256000000000006e-10  5.948445784044633e-01 
 9.456000000000005e-10  5.948445784044633e-01 
 9.656000000000005e-10  5.948445784044633e-01 
 9.856000000000004e-10  5.948445784044633e-01 
 1.005600000000000e-09  5.948445784044633e-01 
 1.025600000000000e-09  5.948445784044633e-01 
 1.045600000000000e-09  5.948445784044633e-01 
 1.065600000000000e-09  5.948445784044633e-01 
 1.085600000000000e-09  5.948445784044633e-01 
 1.105600000000000e-09  5.948445784044633e-01 
 1.125600000000000e-09  5.948445784044633e-01 
 1.145600000000000e-09  5.948445784044633e-01 
 1.165600000000000e-09  5.948445784044633e-01 
 1.185600000000000e-09  5.948445784044633e-01 
 1.205600000000000e-09  5.948445784044633e-01 
 1.225600000000000e-09  5.948445784044633e-01 
 1.245600000000000e-09  5.948445784044633e-01 
 1.265599999999999e-09  5.948445784044633e-01 
 1.285599999999999e-09  5.948445784044633e-01 
 1.305599999999999e-09  5.948445784044633e-01 
 1.325599999999999e-09  5.948445784044633e-01 
 1.345599999999999e-09  5.948445784044633e-01 
 1.365599999999999e-09  5.948445784044633e-01 
 1.385599999999999e-09  5.948445784044633e-01 
 1.405599999999999e-09  5.948445784044633e-01 
 1.425599999999999e-09  5.948445784044633e-01 
 1.445599999999999e-09  5.948445784044633e-01 
 1.465599999999999e-09  5.948445784044633e-01 
 1.485599999999999e-09  5.948445784044633e-01 
 1.505599999999999e-09  5.948445784044633e-01 
 1.525599999999999e-09  5.948445784044633e-01 
 1.545599999999998e-09  5.948445784044633e-01 
 1.565599999999998e-09  5.948445784044633e-01 
 1.585599999999998e-09  5.948445784044633e-01 
 1.605599999999998e-09  5.948445784044633e-01 
 1.625599999999998e-09  5.948445784044633e-01 
 1.645599999999998e-09  5.948445784044633e-01 
 1.665599999999998e-09  5.948445784044633e-01 
 1.685599999999998e-09  5.948445784044633e-01 
 1.705599999999998e-09  5.948445784044633e-01 
 1.725599999999998e-09  5.948445784044633e-01 
 1.745599999999998e-09  5.948445784044633e-01 
 1.765599999999998e-09  5.948445784044633e-01 
 1.785599999999998e-09  5.948445784044633e-01 
 1.805599999999998e-09  5.948445784044633e-01 
 1.825599999999998e-09  5.948445784044633e-01 
 1.845599999999997e-09  5.948445784044633e-01 
 1.865599999999997e-09  5.948445784044633e-01 
 1.885599999999997e-09  5.948445784044633e-01 
 1.905599999999997e-09  5.948445784044633e-01 
 1.925599999999997e-09  5.948445784044633e-01 
 1.945599999999997e-09  5.948445784044633e-01 
 1.965599999999997e-09  5.948445784044633e-01 
 1.985599999999997e-09  5.948445784044633e-01 
 2.005599999999997e-09  5.948445784044633e-01 
 2.025599999999997e-09  5.948445784044633e-01 
 2.045599999999997e-09  5.948445784044633e-01 
 2.065599999999997e-09  5.948445784044633e-01 
 2.085599999999997e-09  5.948445784044633e-01 
 2.105599999999997e-09  5.948445784044633e-01 
 2.125599999999996e-09  5.948445784044633e-01 
 2.145599999999996e-09  5.948445784044633e-01 
 2.165599999999996e-09  5.948445784044633e-01 
 2.185599999999996e-09  5.948445784044633e-01 
 2.205599999999996e-09  5.948445784044633e-01 
 2.225599999999996e-09  5.948445784044633e-01 
 2.245599999999996e-09  5.948445784044633e-01 
 2.265599999999996e-09  5.948445784044633e-01 
 2.285599999999996e-09  5.948445784044633e-01 
 2.305599999999996e-09  5.948445784044633e-01 
 2.325599999999996e-09  5.948445784044633e-01 
 2.345599999999996e-09  5.948445784044633e-01 
 2.365599999999996e-09  5.948445784044633e-01 
 2.385599999999996e-09  5.948445784044633e-01 
 2.405599999999995e-09  5.948445784044633e-01 
 2.425599999999995e-09  5.948445784044633e-01 
 2.445599999999995e-09  5.948445784044633e-01 
 2.465599999999995e-09  5.948445784044633e-01 
 2.485599999999995e-09  5.948445784044633e-01 
 2.505599999999995e-09  5.948445784044633e-01 
 2.525599999999995e-09  5.948445784044633e-01 
 2.545599999999995e-09  5.948445784044633e-01 
 2.565599999999995e-09  5.948445784044633e-01 
 2.585599999999995e-09  5.948445784044633e-01 
 2.605599999999995e-09  5.948445784044633e-01 
 2.625599999999995e-09  5.948445784044633e-01 
 2.645599999999995e-09  5.948445784044633e-01 
 2.665599999999995e-09  5.948445784044633e-01 
 2.685599999999995e-09  5.948445784044633e-01 
 2.705599999999994e-09  5.948445784044633e-01 
 2.725599999999994e-09  5.948445784044633e-01 
 2.745599999999994e-09  5.948445784044633e-01 
 2.765599999999994e-09  5.948445784044633e-01 
 2.785599999999994e-09  5.948445784044633e-01 
 2.805599999999994e-09  5.948445784044633e-01 
 2.825599999999994e-09  5.948445784044633e-01 
 2.845599999999994e-09  5.948445784044633e-01 
 2.865599999999994e-09  5.948445784044633e-01 
 2.885599999999994e-09  5.948445784044633e-01 
 2.905599999999994e-09  5.948445784044633e-01 
 2.925599999999994e-09  5.948445784044633e-01 
 2.945599999999994e-09  5.948445784044633e-01 
 2.965599999999994e-09  5.948445784044633e-01 
 2.985599999999993e-09  5.948445784044633e-01 
 3.005599999999993e-09  5.948445784044633e-01 
 3.025599999999993e-09  5.948445784044633e-01 
 3.045599999999993e-09  5.948445784044633e-01 
 3.065599999999993e-09  5.948445784044633e-01 
 3.085599999999993e-09  5.948445784044633e-01 
 3.105599999999993e-09  5.948445784044633e-01 
 3.125599999999993e-09  5.948445784044633e-01 
 3.145599999999993e-09  5.948445784044633e-01 
 3.165599999999993e-09  5.948445784044633e-01 
 3.185599999999993e-09  5.948445784044633e-01 
 3.205599999999993e-09  5.948445784044633e-01 
 3.225599999999993e-09  5.948445784044633e-01 
 3.245599999999993e-09  5.948445784044633e-01 
 3.265599999999993e-09  5.948445784044633e-01 
 3.285599999999992e-09  5.948445784044633e-01 
 3.305599999999992e-09  5.948445784044633e-01 
 3.325599999999992e-09  5.948445784044633e-01 
 3.345599999999992e-09  5.948445784044633e-01 
 3.365599999999992e-09  5.948445784044633e-01 
 3.385599999999992e-09  5.948445784044633e-01 
 3.405599999999992e-09  5.948445784044633e-01 
 3.425599999999992e-09  5.948445784044633e-01 
 3.445599999999992e-09  5.948445784044633e-01 
 3.465599999999992e-09  5.948445784044633e-01 
 3.485599999999992e-09  5.948445784044633e-01 
 3.505599999999992e-09  5.948445784044633e-01 
 3.525599999999992e-09  5.948445784044633e-01 
 3.545599999999992e-09  5.948445784044633e-01 
 3.565599999999991e-09  5.948445784044633e-01 
 3.585599999999991e-09  5.948445784044633e-01 
 3.605599999999991e-09  5.948445784044633e-01 
 3.625599999999991e-09  5.948445784044633e-01 
 3.645599999999991e-09  5.948445784044633e-01 
 3.665599999999991e-09  5.948445784044633e-01 
 3.685599999999991e-09  5.948445784044633e-01 
 3.705599999999991e-09  5.948445784044633e-01 
 3.725599999999991e-09  5.948445784044633e-01 
 3.745599999999992e-09  5.948445784044633e-01 
 3.765599999999992e-09  5.948445784044633e-01 
 3.785599999999992e-09  5.948445784044633e-01 
 3.805599999999993e-09  5.948445784044633e-01 
 3.825599999999993e-09  5.948445784044633e-01 
 3.845599999999993e-09  5.948445784044633e-01 
 3.865599999999994e-09  5.948445784044633e-01 
 3.885599999999994e-09  5.948445784044633e-01 
 3.905599999999994e-09  5.948445784044633e-01 
 3.925599999999995e-09  5.948445784044633e-01 
 3.945599999999995e-09  5.948445784044633e-01 
 3.965599999999995e-09  5.948445784044633e-01 
 3.985599999999996e-09  5.948445784044633e-01 
 4.005599999999996e-09  5.948445784044633e-01 
 4.025599999999997e-09  5.948445784044633e-01 
 4.045599999999997e-09  5.948445784044633e-01 
 4.065599999999997e-09  5.948445784044633e-01 
 4.085599999999998e-09  5.948445784044633e-01 
 4.105599999999998e-09  5.948445784044633e-01 
 4.125599999999998e-09  5.948445784044633e-01 
 4.145599999999999e-09  5.948445784044633e-01 
 4.165599999999999e-09  5.948445784044633e-01 
 4.185599999999999e-09  5.948445784044633e-01 
 4.205600000000000e-09  5.948445784044633e-01 
 4.225600000000000e-09  5.948445784044633e-01 
 4.245600000000000e-09  5.948445784044633e-01 
 4.265600000000001e-09  5.948445784044633e-01 
 4.285600000000001e-09  5.948445784044633e-01 
 4.305600000000001e-09  5.948445784044633e-01 
 4.325600000000002e-09  5.948445784044633e-01 
 4.345600000000002e-09  5.948445784044633e-01 
 4.365600000000002e-09  5.948445784044633e-01 
 4.385600000000003e-09  5.948445784044633e-01 
 4.405600000000003e-09  5.948445784044633e-01 
 4.425600000000003e-09  5.948445784044633e-01 
 4.445600000000004e-09  5.948445784044633e-01 
 4.465600000000004e-09  5.948445784044633e-01 
 4.485600000000004e-09  5.948445784044633e-01 
 4.505600000000005e-09  5.948445784044633e-01 
 4.525600000000005e-09  5.948445784044633e-01 
 4.545600000000005e-09  5.948445784044633e-01 
 4.565600000000006e-09  5.948445784044633e-01 
 4.585600000000006e-09  5.948445784044633e-01 
 4.605600000000007e-09  5.948445784044633e-01 
 4.625600000000007e-09  5.948445784044633e-01 
 4.645600000000007e-09  5.948445784044633e-01 
 4.665600000000008e-09  5.948445784044633e-01 
 4.685600000000008e-09  5.948445784044633e-01 
 4.705600000000008e-09  5.948445784044633e-01 
 4.725600000000009e-09  5.948445784044633e-01 
 4.745600000000009e-09  5.948445784044633e-01 
 4.765600000000009e-09  5.948445784044633e-01 
 4.785600000000010e-09  5.948445784044633e-01 
 4.805600000000010e-09  5.948445784044633e-01 
 4.825600000000010e-09  5.948445784044633e-01 
 4.845600000000011e-09  5.948445784044633e-01 
 4.865600000000011e-09  5.948445784044633e-01 
 4.885600000000011e-09  5.948445784044633e-01 
 4.905600000000012e-09  5.948445784044633e-01 
 4.925600000000012e-09  5.948445784044633e-01 
 4.945600000000012e-09  5.948445784044633e-01 
 4.965600000000013e-09  5.948445784044633e-01 
 4.985600000000013e-09  5.948445784044633e-01 
 5.005600000000013e-09  5.948445784044633e-01 
 5.025600000000014e-09  5.948445784044633e-01 
 5.045600000000014e-09  5.948445784044633e-01 
 5.065600000000014e-09  5.948445784044633e-01 
 5.085600000000015e-09  5.948445784044633e-01 
 5.105600000000015e-09  5.948445784044633e-01 
